Job_ID,Order_ID,Job_Status,Start_Time,Estimated_End_Time,Actual_End_Time,Resources_Available,Dependencies,Location,Delay_Flag,Delay_Reason
J1225,O5304,Completed,2025-07-04 03:00:00,2025-07-04 15:00:00,2025-07-04 14:33:00,Yes,,Bengaluru,0,
J1226,O5142,In_Progress,2025-07-25 04:00:00,2025-07-25 16:00:00,,Yes,,Hyderabad,0,
J1227,O5329,Completed,2025-07-12 07:00:00,2025-07-12 18:00:00,2025-07-12 17:22:00,Yes,,Bengaluru,0,
J1228,O5248,Not_Started,2025-07-09 02:00:00,2025-07-09 14:00:00,,No,,Chennai,0,
J1229,O5062,Completed,2025-07-16 07:00:00,2025-07-16 14:00:00,2025-07-16 13:20:00,Yes,,Pune,0,
J1230,O5015,Completed,2025-07-24 00:00:00,2025-07-24 12:00:00,2025-07-24 11:56:00,Yes,,Delhi,0,
J1231,O5013,In_Progress,2025-07-13 05:00:00,2025-07-13 12:00:00,,Yes,,Mumbai,0,
J1232,O5319,Completed,2025-07-25 01:00:00,2025-07-25 12:00:00,2025-07-25 14:13:00,Yes,,Delhi,1,Traffic
J1233,O5103,Completed,2025-07-22 07:00:00,2025-07-22 16:00:00,2025-07-22 15:28:00,No,J1087,Pune,0,
J1234,O5414,Not_Started,2025-07-18 00:00:00,2025-07-18 12:00:00,,Yes,J1110,Chennai,0,
J1235,O5450,Completed,2025-07-13 07:00:00,2025-07-13 15:00:00,2025-07-13 16:36:00,Yes,,Delhi,1,Traffic
J1236,O5016,In_Progress,2025-07-18 04:00:00,2025-07-18 15:00:00,,Yes,J1110,Mumbai,0,
J1237,O5068,Completed,2025-07-23 06:00:00,2025-07-23 15:00:00,2025-07-23 14:12:00,Yes,J1172,Pune,0,
J1238,O5251,In_Progress,2025-07-18 08:00:00,2025-07-18 18:00:00,,Yes,,Hyderabad,0,
J1239,O5287,Completed,2025-07-17 00:00:00,2025-07-17 09:00:00,2025-07-17 10:07:00,Yes,,Mumbai,1,Traffic
J1240,O5193,Completed,2025-07-22 05:00:00,2025-07-22 17:00:00,2025-07-22 16:42:00,Yes,,Chennai,0,
J1241,O5014,Completed,2025-07-02 02:00:00,2025-07-02 14:00:00,2025-07-02 15:33:00,Yes,,Chennai,1,Dependency delay
J1242,O5298,Completed,2025-07-25 05:00:00,2025-07-25 14:00:00,2025-07-25 13:54:00,Yes,,Delhi,0,
J1243,O5182,In_Progress,2025-07-12 00:00:00,2025-07-12 11:00:00,,Yes,J1060,Bengaluru,0,
J1244,O5331,In_Progress,2025-07-19 01:00:00,2025-07-19 12:00:00,,Yes,J1078,Pune,0,
J1245,O5058,Not_Started,2025-07-06 00:00:00,2025-07-06 10:00:00,,Yes,,Pune,0,
J1246,O5235,Completed,2025-07-28 06:00:00,2025-07-28 16:00:00,2025-07-28 15:28:00,Yes,,Hyderabad,0,
J1247,O5136,Not_Started,2025-07-23 07:00:00,2025-07-23 17:00:00,,No,J1081,Delhi,0,
J1248,O5193,Completed,2025-07-13 05:00:00,2025-07-13 15:00:00,2025-07-13 14:54:00,No,,Chennai,0,
J1249,O5051,Completed,2025-07-22 03:00:00,2025-07-22 11:00:00,2025-07-22 10:29:00,Yes,,Hyderabad,0,
J1250,O5391,Completed,2025-07-11 02:00:00,2025-07-11 12:00:00,2025-07-11 11:41:00,Yes,,Hyderabad,0,
J1251,O5223,Completed,2025-07-16 01:00:00,2025-07-16 13:00:00,2025-07-16 15:17:00,Yes,J1012,Mumbai,1,Equipment failure
J1252,O5152,Completed,2025-07-13 03:00:00,2025-07-13 13:00:00,2025-07-13 12:13:00,Yes,,Chennai,0,
J1253,O5367,In_Progress,2025-07-04 05:00:00,2025-07-04 13:00:00,,Yes,J1205,Chennai,0,
J1254,O5271,Completed,2025-07-14 03:00:00,2025-07-14 11:00:00,2025-07-14 10:10:00,Yes,J1210,Bengaluru,0,
J1255,O5154,In_Progress,2025-07-26 04:00:00,2025-07-26 13:00:00,,Yes,,Chennai,0,
J1256,O5160,In_Progress,2025-07-14 06:00:00,2025-07-14 14:00:00,,Yes,,Mumbai,0,
J1257,O5232,In_Progress,2025-07-25 08:00:00,2025-07-25 15:00:00,,Yes,,Hyderabad,0,
J1258,O5321,Completed,2025-07-17 02:00:00,2025-07-17 12:00:00,2025-07-17 11:29:00,Yes,J1239,Hyderabad,0,
J1259,O5137,Completed,2025-07-18 06:00:00,2025-07-18 16:00:00,2025-07-18 18:40:00,Yes,,Hyderabad,1,Resource shortage
J1260,O5186,Not_Started,2025-07-05 03:00:00,2025-07-05 10:00:00,,Yes,,Bengaluru,0,
J1261,O5391,Completed,2025-07-28 06:00:00,2025-07-28 15:00:00,2025-07-28 16:21:00,Yes,,Pune,1,Resource shortage
J1262,O5433,Completed,2025-07-09 04:00:00,2025-07-09 15:00:00,2025-07-09 15:41:00,Yes,,Bengaluru,1,Dependency delay
J1263,O5120,In_Progress,2025-07-08 01:00:00,2025-07-08 08:00:00,,Yes,J1125,Bengaluru,0,
J1264,O5408,In_Progress,2025-07-15 07:00:00,2025-07-15 17:00:00,,Yes,,Pune,0,
J1265,O5216,Not_Started,2025-07-29 00:00:00,2025-07-29 07:00:00,,Yes,J1069,Hyderabad,0,
J1266,O5014,Not_Started,2025-07-26 04:00:00,2025-07-26 15:00:00,,Yes,,Pune,0,
J1267,O5329,Completed,2025-07-31 07:00:00,2025-07-31 19:00:00,2025-07-31 18:59:00,Yes,J1042,Delhi,0,
J1268,O5160,Not_Started,2025-07-10 01:00:00,2025-07-10 10:00:00,,Yes,,Chennai,0,
J1269,O5343,In_Progress,2025-07-29 01:00:00,2025-07-29 10:00:00,,Yes,,Hyderabad,0,
J1270,O5370,Completed,2025-07-08 01:00:00,2025-07-08 11:00:00,2025-07-08 10:13:00,Yes,,Mumbai,0,
J1271,O5061,In_Progress,2025-07-22 08:00:00,2025-07-22 16:00:00,,No,,Chennai,0,
J1272,O5046,Completed,2025-07-20 01:00:00,2025-07-20 13:00:00,2025-07-20 12:09:00,No,,Mumbai,0,
J1273,O5426,Completed,2025-07-24 06:00:00,2025-07-24 18:00:00,2025-07-24 17:13:00,Yes,,Chennai,0,
J1274,O5478,Completed,2025-07-07 02:00:00,2025-07-07 08:00:00,2025-07-07 07:49:00,No,J1140,Bengaluru,0,
J1275,O5225,Not_Started,2025-07-09 00:00:00,2025-07-09 09:00:00,,Yes,,Bengaluru,0,
J1276,O5358,Completed,2025-07-11 08:00:00,2025-07-11 17:00:00,2025-07-11 16:30:00,Yes,,Delhi,0,
J1277,O5493,Completed,2025-07-29 02:00:00,2025-07-29 10:00:00,2025-07-29 09:30:00,No,,Pune,0,
J1278,O5420,Completed,2025-07-01 00:00:00,2025-07-01 12:00:00,2025-07-01 11:13:00,Yes,,Pune,0,
J1279,O5481,Completed,2025-07-23 03:00:00,2025-07-23 11:00:00,2025-07-23 13:21:00,Yes,,Delhi,1,Traffic
J1280,O5490,Not_Started,2025-07-12 01:00:00,2025-07-12 11:00:00,,Yes,,Hyderabad,0,
J1281,O5439,In_Progress,2025-07-13 00:00:00,2025-07-13 09:00:00,,Yes,,Bengaluru,0,
J1282,O5469,Not_Started,2025-07-10 01:00:00,2025-07-10 13:00:00,,Yes,,Pune,0,
J1283,O5152,Completed,2025-07-28 02:00:00,2025-07-28 11:00:00,2025-07-28 10:20:00,Yes,,Mumbai,0,
J1284,O5415,Not_Started,2025-07-14 00:00:00,2025-07-14 08:00:00,,Yes,,Hyderabad,0,
J1285,O5421,Not_Started,2025-07-16 06:00:00,2025-07-16 18:00:00,,Yes,,Bengaluru,0,
J1286,O5216,Completed,2025-07-27 02:00:00,2025-07-27 13:00:00,2025-07-27 14:06:00,Yes,J1215,Delhi,1,Power outage
J1287,O5308,Not_Started,2025-07-27 08:00:00,2025-07-27 19:00:00,,Yes,,Hyderabad,0,
J1288,O5355,Completed,2025-07-25 00:00:00,2025-07-25 11:00:00,2025-07-25 10:19:00,Yes,J1227,Delhi,0,
J1289,O5405,Not_Started,2025-07-05 00:00:00,2025-07-05 09:00:00,,Yes,J1156,Hyderabad,0,
J1290,O5160,In_Progress,2025-07-03 01:00:00,2025-07-03 08:00:00,,Yes,J1066,Chennai,0,
J1291,O5433,Completed,2025-07-22 06:00:00,2025-07-22 18:00:00,2025-07-22 17:00:00,Yes,,Chennai,0,
J1292,O5244,In_Progress,2025-07-05 04:00:00,2025-07-05 11:00:00,,Yes,,Hyderabad,0,
J1293,O5423,Completed,2025-07-26 04:00:00,2025-07-26 11:00:00,2025-07-26 10:55:00,Yes,,Pune,0,
J1294,O5093,Not_Started,2025-07-29 06:00:00,2025-07-29 18:00:00,,Yes,,Bengaluru,0,
J1295,O5114,In_Progress,2025-07-31 00:00:00,2025-07-31 10:00:00,,No,,Delhi,0,
J1296,O5320,Completed,2025-07-30 01:00:00,2025-07-30 10:00:00,2025-07-30 09:48:00,Yes,J1086,Mumbai,0,
J1297,O5025,Completed,2025-07-20 06:00:00,2025-07-20 16:00:00,2025-07-20 17:06:00,Yes,J1188,Bengaluru,1,Equipment failure
J1298,O5087,Not_Started,2025-07-04 00:00:00,2025-07-04 11:00:00,,Yes,,Chennai,0,
J1299,O5395,In_Progress,2025-07-27 07:00:00,2025-07-27 13:00:00,,Yes,J1104,Bengaluru,0,
J1300,O5097,Completed,2025-07-10 07:00:00,2025-07-10 16:00:00,2025-07-10 16:33:00,Yes,,Pune,1,Traffic
J1301,O5307,In_Progress,2025-07-27 04:00:00,2025-07-27 15:00:00,,Yes,,Mumbai,0,
J1302,O5214,Completed,2025-07-14 02:00:00,2025-07-14 08:00:00,2025-07-14 09:14:00,Yes,J1230,Mumbai,1,Dependency delay
J1303,O5464,Completed,2025-07-12 07:00:00,2025-07-12 13:00:00,2025-07-12 13:00:00,Yes,,Mumbai,0,
J1304,O5446,In_Progress,2025-07-23 06:00:00,2025-07-23 17:00:00,,Yes,J1196,Pune,0,
J1305,O5362,Completed,2025-07-24 04:00:00,2025-07-24 10:00:00,2025-07-24 09:54:00,No,,Bengaluru,0,
J1306,O5026,Completed,2025-07-30 03:00:00,2025-07-30 12:00:00,2025-07-30 11:02:00,Yes,,Pune,0,
J1307,O5310,In_Progress,2025-07-31 00:00:00,2025-07-31 06:00:00,,Yes,J1195,Hyderabad,0,
J1308,O5154,In_Progress,2025-07-22 05:00:00,2025-07-22 12:00:00,,Yes,,Bengaluru,0,
J1309,O5286,Completed,2025-07-19 02:00:00,2025-07-19 10:00:00,2025-07-19 09:50:00,Yes,,Delhi,0,
J1310,O5476,Not_Started,2025-07-29 07:00:00,2025-07-29 14:00:00,,Yes,J1271,Pune,0,
J1311,O5221,Completed,2025-07-09 01:00:00,2025-07-09 09:00:00,2025-07-09 08:58:00,Yes,,Mumbai,0,
J1312,O5255,Not_Started,2025-07-24 05:00:00,2025-07-24 14:00:00,,No,J1134,Pune,0,
J1313,O5313,In_Progress,2025-07-17 05:00:00,2025-07-17 14:00:00,,Yes,,Pune,0,
J1314,O5161,Completed,2025-07-16 02:00:00,2025-07-16 12:00:00,2025-07-16 14:48:00,Yes,J1076,Hyderabad,1,Traffic
J1315,O5027,Not_Started,2025-07-06 00:00:00,2025-07-06 09:00:00,,Yes,J1239,Mumbai,0,
J1316,O5223,Completed,2025-07-29 07:00:00,2025-07-29 13:00:00,2025-07-29 12:32:00,No,,Delhi,0,
J1317,O5363,Completed,2025-07-16 07:00:00,2025-07-16 16:00:00,2025-07-16 15:53:00,Yes,,Chennai,0,
J1318,O5443,In_Progress,2025-07-04 05:00:00,2025-07-04 11:00:00,,Yes,J1145,Mumbai,0,
J1319,O5092,Not_Started,2025-07-24 08:00:00,2025-07-24 20:00:00,,Yes,J1299,Mumbai,0,
J1320,O5108,In_Progress,2025-07-01 08:00:00,2025-07-01 20:00:00,,Yes,,Chennai,0,
J1321,O5213,Completed,2025-07-08 07:00:00,2025-07-08 18:00:00,2025-07-08 17:54:00,Yes,,Delhi,0,
J1322,O5013,In_Progress,2025-07-22 01:00:00,2025-07-22 10:00:00,,Yes,,Pune,0,
J1323,O5475,In_Progress,2025-07-27 05:00:00,2025-07-27 12:00:00,,Yes,J1235,Delhi,0,
J1324,O5425,Completed,2025-07-22 07:00:00,2025-07-22 16:00:00,2025-07-22 15:20:00,Yes,,Hyderabad,0,
J1325,O5304,Not_Started,2025-07-01 05:00:00,2025-07-01 11:00:00,,Yes,,Hyderabad,0,
J1326,O5486,Completed,2025-07-11 02:00:00,2025-07-11 09:00:00,2025-07-11 08:05:00,Yes,J1144,Bengaluru,0,
J1327,O5165,Completed,2025-07-24 01:00:00,2025-07-24 11:00:00,2025-07-24 10:00:00,Yes,,Delhi,0,
J1328,O5047,Completed,2025-07-09 02:00:00,2025-07-09 09:00:00,2025-07-09 08:11:00,Yes,,Bengaluru,0,
J1329,O5045,Not_Started,2025-07-28 03:00:00,2025-07-28 10:00:00,,Yes,,Delhi,0,
J1330,O5206,Completed,2025-07-21 02:00:00,2025-07-21 08:00:00,2025-07-21 07:41:00,No,,Pune,0,
J1331,O5221,Completed,2025-07-26 04:00:00,2025-07-26 15:00:00,2025-07-26 14:22:00,Yes,J1049,Hyderabad,0,
J1332,O5426,Completed,2025-07-17 03:00:00,2025-07-17 12:00:00,2025-07-17 11:32:00,Yes,,Pune,0,
J1333,O5243,Not_Started,2025-07-19 06:00:00,2025-07-19 12:00:00,,Yes,,Pune,0,
J1334,O5415,Completed,2025-07-20 02:00:00,2025-07-20 11:00:00,2025-07-20 13:41:00,Yes,J1262,Pune,1,Traffic
J1335,O5174,In_Progress,2025-07-22 03:00:00,2025-07-22 14:00:00,,Yes,,Bengaluru,0,
J1336,O5079,In_Progress,2025-07-17 08:00:00,2025-07-17 14:00:00,,Yes,J1223,Bengaluru,0,
J1337,O5040,Completed,2025-07-10 02:00:00,2025-07-10 09:00:00,2025-07-10 08:17:00,Yes,,Bengaluru,0,
J1338,O5430,Not_Started,2025-07-17 06:00:00,2025-07-17 14:00:00,,Yes,,Mumbai,0,
J1339,O5282,In_Progress,2025-07-30 00:00:00,2025-07-30 10:00:00,,No,J1217,Delhi,0,
J1340,O5211,Completed,2025-07-15 04:00:00,2025-07-15 12:00:00,2025-07-15 11:44:00,Yes,,Delhi,0,
J1341,O5393,Completed,2025-07-01 01:00:00,2025-07-01 12:00:00,2025-07-01 14:49:00,No,J1093,Chennai,1,Traffic
J1342,O5431,Completed,2025-07-02 01:00:00,2025-07-02 10:00:00,2025-07-02 09:04:00,Yes,,Bengaluru,0,
J1343,O5160,Not_Started,2025-07-24 07:00:00,2025-07-24 19:00:00,,Yes,,Chennai,0,
J1344,O5319,In_Progress,2025-07-11 02:00:00,2025-07-11 09:00:00,,Yes,J1309,Pune,0,
J1345,O5132,In_Progress,2025-07-04 06:00:00,2025-07-04 16:00:00,,Yes,J1202,Hyderabad,0,
J1346,O5059,Completed,2025-07-06 07:00:00,2025-07-06 16:00:00,2025-07-06 15:16:00,Yes,,Delhi,0,
J1347,O5336,Not_Started,2025-07-20 07:00:00,2025-07-20 15:00:00,,Yes,,Hyderabad,0,
J1348,O5498,Completed,2025-07-12 06:00:00,2025-07-12 18:00:00,2025-07-12 17:41:00,Yes,J1069,Chennai,0,
J1349,O5007,Not_Started,2025-07-04 00:00:00,2025-07-04 11:00:00,,Yes,,Mumbai,0,
J1350,O5439,Not_Started,2025-07-07 07:00:00,2025-07-07 18:00:00,,No,J1123,Delhi,0,
J1351,O5223,In_Progress,2025-07-28 08:00:00,2025-07-28 15:00:00,,Yes,J1237,Hyderabad,0,
J1352,O5075,Not_Started,2025-07-14 00:00:00,2025-07-14 06:00:00,,Yes,J1078,Bengaluru,0,
J1353,O5378,In_Progress,2025-07-15 07:00:00,2025-07-15 16:00:00,,No,J1230,Hyderabad,0,
J1354,O5299,Completed,2025-07-07 04:00:00,2025-07-07 14:00:00,2025-07-07 13:07:00,No,,Mumbai,0,
J1355,O5026,Completed,2025-07-01 01:00:00,2025-07-01 12:00:00,2025-07-01 11:06:00,No,,Pune,0,
J1356,O5212,In_Progress,2025-07-24 08:00:00,2025-07-24 16:00:00,,Yes,J1204,Bengaluru,0,
J1357,O5248,Not_Started,2025-07-19 07:00:00,2025-07-19 14:00:00,,Yes,,Chennai,0,
J1358,O5270,Completed,2025-07-14 05:00:00,2025-07-14 15:00:00,2025-07-14 14:56:00,Yes,J1331,Delhi,0,
J1359,O5213,Completed,2025-07-04 07:00:00,2025-07-04 17:00:00,2025-07-04 16:00:00,No,,Bengaluru,0,
J1360,O5229,In_Progress,2025-07-14 00:00:00,2025-07-14 07:00:00,,Yes,J1098,Hyderabad,0,
J1361,O5240,In_Progress,2025-07-15 03:00:00,2025-07-15 13:00:00,,Yes,J1350,Pune,0,
J1362,O5173,Not_Started,2025-07-28 07:00:00,2025-07-28 14:00:00,,Yes,,Chennai,0,
J1363,O5370,Completed,2025-07-13 06:00:00,2025-07-13 18:00:00,2025-07-13 17:00:00,Yes,,Hyderabad,0,
J1364,O5376,Completed,2025-07-26 07:00:00,2025-07-26 19:00:00,2025-07-26 19:41:00,Yes,J1353,Pune,1,Power outage
J1365,O5383,Completed,2025-07-22 07:00:00,2025-07-22 14:00:00,2025-07-22 13:49:00,Yes,J1310,Delhi,0,
J1366,O5251,Not_Started,2025-07-26 06:00:00,2025-07-26 15:00:00,,No,,Delhi,0,
J1367,O5107,Completed,2025-07-02 00:00:00,2025-07-02 08:00:00,2025-07-02 07:04:00,Yes,J1346,Chennai,0,
J1368,O5081,Completed,2025-07-27 08:00:00,2025-07-27 14:00:00,2025-07-27 13:09:00,Yes,J1220,Mumbai,0,
J1369,O5058,Completed,2025-07-08 01:00:00,2025-07-08 11:00:00,2025-07-08 10:46:00,Yes,,Chennai,0,
J1370,O5174,Completed,2025-07-25 00:00:00,2025-07-25 12:00:00,2025-07-25 11:04:00,Yes,,Pune,0,
J1371,O5458,Completed,2025-07-28 08:00:00,2025-07-28 18:00:00,2025-07-28 17:18:00,No,J1025,Mumbai,0,
J1372,O5474,In_Progress,2025-07-26 07:00:00,2025-07-26 19:00:00,,Yes,,Bengaluru,0,
J1373,O5499,In_Progress,2025-07-26 01:00:00,2025-07-26 13:00:00,,No,,Delhi,0,
J1374,O5259,Completed,2025-07-06 01:00:00,2025-07-06 13:00:00,2025-07-06 12:47:00,No,,Delhi,0,
J1375,O5080,Completed,2025-07-10 07:00:00,2025-07-10 19:00:00,2025-07-10 18:28:00,Yes,,Hyderabad,0,
J1376,O5445,In_Progress,2025-07-05 05:00:00,2025-07-05 13:00:00,,Yes,,Delhi,0,
J1377,O5062,Completed,2025-07-15 06:00:00,2025-07-15 18:00:00,2025-07-15 17:11:00,No,J1242,Mumbai,0,
J1378,O5174,Not_Started,2025-07-17 02:00:00,2025-07-17 08:00:00,,Yes,J1366,Pune,0,
J1379,O5386,Completed,2025-07-12 03:00:00,2025-07-12 10:00:00,2025-07-12 09:12:00,Yes,,Bengaluru,0,
J1380,O5215,In_Progress,2025-07-05 06:00:00,2025-07-05 15:00:00,,Yes,,Mumbai,0,
J1381,O5459,Completed,2025-07-31 08:00:00,2025-07-31 20:00:00,2025-07-31 19:17:00,Yes,,Bengaluru,0,
J1382,O5015,Completed,2025-07-05 00:00:00,2025-07-05 11:00:00,2025-07-05 10:09:00,Yes,,Bengaluru,0,
J1383,O5035,Completed,2025-07-11 05:00:00,2025-07-11 14:00:00,2025-07-11 14:42:00,Yes,J1018,Delhi,1,Traffic
J1384,O5338,Completed,2025-07-05 00:00:00,2025-07-05 11:00:00,2025-07-05 10:15:00,Yes,,Hyderabad,0,
J1385,O5448,Completed,2025-07-10 06:00:00,2025-07-10 15:00:00,2025-07-10 14:04:00,No,,Chennai,0,
J1386,O5283,Completed,2025-07-24 05:00:00,2025-07-24 13:00:00,2025-07-24 13:00:00,Yes,,Pune,0,
J1387,O5460,Not_Started,2025-07-20 02:00:00,2025-07-20 13:00:00,,Yes,,Chennai,0,
J1388,O5329,In_Progress,2025-07-29 08:00:00,2025-07-29 18:00:00,,No,,Mumbai,0,
J1389,O5333,Completed,2025-07-23 05:00:00,2025-07-23 17:00:00,2025-07-23 16:10:00,Yes,,Bengaluru,0,
J1390,O5397,Not_Started,2025-07-29 04:00:00,2025-07-29 10:00:00,,Yes,J1171,Mumbai,0,
J1391,O5199,In_Progress,2025-07-24 02:00:00,2025-07-24 12:00:00,,Yes,,Hyderabad,0,
J1392,O5145,Completed,2025-07-03 08:00:00,2025-07-03 18:00:00,2025-07-03 17:41:00,No,,Mumbai,0,
J1393,O5387,Completed,2025-07-06 00:00:00,2025-07-06 06:00:00,2025-07-06 08:18:00,No,J1155,Hyderabad,1,Power outage
J1394,O5371,Completed,2025-07-17 01:00:00,2025-07-17 12:00:00,2025-07-17 12:15:00,Yes,J1259,Bengaluru,1,Dependency delay
J1395,O5181,In_Progress,2025-07-02 01:00:00,2025-07-02 10:00:00,,No,J1377,Delhi,0,
J1396,O5002,Completed,2025-07-11 03:00:00,2025-07-11 15:00:00,2025-07-11 17:28:00,No,,Bengaluru,1,Power outage
J1397,O5480,Completed,2025-07-22 08:00:00,2025-07-22 20:00:00,2025-07-22 19:22:00,Yes,J1153,Hyderabad,0,
J1398,O5145,Completed,2025-07-26 02:00:00,2025-07-26 13:00:00,2025-07-26 14:36:00,Yes,,Hyderabad,1,Power outage
J1399,O5053,Not_Started,2025-07-17 03:00:00,2025-07-17 15:00:00,,No,,Pune,0,
J1400,O5232,Completed,2025-07-05 06:00:00,2025-07-05 18:00:00,2025-07-05 17:34:00,No,J1031,Delhi,0,
J1401,O5217,Not_Started,2025-07-16 03:00:00,2025-07-16 12:00:00,,Yes,J1346,Mumbai,0,
J1402,O5269,Not_Started,2025-07-19 08:00:00,2025-07-19 18:00:00,,Yes,,Bengaluru,0,
J1403,O5446,In_Progress,2025-07-19 07:00:00,2025-07-19 18:00:00,,Yes,,Pune,0,
J1404,O5225,In_Progress,2025-07-30 07:00:00,2025-07-30 18:00:00,,Yes,,Hyderabad,0,
J1405,O5421,Not_Started,2025-07-05 08:00:00,2025-07-05 15:00:00,,Yes,,Mumbai,0,
J1406,O5234,Completed,2025-07-31 08:00:00,2025-07-31 20:00:00,2025-07-31 19:27:00,No,J1108,Mumbai,0,
J1407,O5233,In_Progress,2025-07-02 02:00:00,2025-07-02 12:00:00,,Yes,,Bengaluru,0,
J1408,O5487,Completed,2025-07-20 06:00:00,2025-07-20 12:00:00,2025-07-20 11:53:00,Yes,,Delhi,0,
J1409,O5148,In_Progress,2025-07-17 02:00:00,2025-07-17 08:00:00,,Yes,,Delhi,0,
J1410,O5191,In_Progress,2025-07-10 07:00:00,2025-07-10 13:00:00,,Yes,,Pune,0,
J1411,O5072,Completed,2025-07-14 00:00:00,2025-07-14 08:00:00,2025-07-14 09:12:00,Yes,J1378,Chennai,1,Equipment failure
J1412,O5250,Completed,2025-07-04 08:00:00,2025-07-04 16:00:00,2025-07-04 16:17:00,Yes,,Delhi,1,Resource shortage
J1413,O5293,Completed,2025-07-19 07:00:00,2025-07-19 15:00:00,2025-07-19 16:36:00,Yes,,Pune,1,Traffic
J1414,O5426,In_Progress,2025-07-05 02:00:00,2025-07-05 12:00:00,,Yes,,Chennai,0,
J1415,O5389,Completed,2025-07-22 07:00:00,2025-07-22 14:00:00,2025-07-22 13:05:00,Yes,,Bengaluru,0,
J1416,O5045,Completed,2025-07-22 06:00:00,2025-07-22 15:00:00,2025-07-22 14:46:00,Yes,,Chennai,0,
J1417,O5173,Completed,2025-07-02 07:00:00,2025-07-02 18:00:00,2025-07-02 19:11:00,Yes,,Chennai,1,Resource shortage
J1418,O5362,Not_Started,2025-07-19 04:00:00,2025-07-19 14:00:00,,Yes,,Delhi,0,
J1419,O5329,In_Progress,2025-07-03 03:00:00,2025-07-03 13:00:00,,No,,Chennai,0,
J1420,O5387,Not_Started,2025-07-31 08:00:00,2025-07-31 15:00:00,,Yes,,Delhi,0,
J1421,O5257,In_Progress,2025-07-04 08:00:00,2025-07-04 15:00:00,,Yes,,Delhi,0,
J1422,O5140,Completed,2025-07-08 07:00:00,2025-07-08 13:00:00,2025-07-08 12:09:00,Yes,,Mumbai,0,
J1423,O5164,Completed,2025-07-19 00:00:00,2025-07-19 09:00:00,2025-07-19 08:05:00,Yes,,Bengaluru,0,
J1424,O5174,Completed,2025-07-06 06:00:00,2025-07-06 12:00:00,2025-07-06 11:05:00,No,,Bengaluru,0,
J1425,O5195,In_Progress,2025-07-03 01:00:00,2025-07-03 07:00:00,,Yes,,Pune,0,
J1426,O5146,In_Progress,2025-07-06 04:00:00,2025-07-06 16:00:00,,Yes,J1157,Mumbai,0,
J1427,O5487,In_Progress,2025-07-22 02:00:00,2025-07-22 08:00:00,,Yes,,Bengaluru,0,
J1428,O5166,Completed,2025-07-01 00:00:00,2025-07-01 08:00:00,2025-07-01 07:36:00,No,J1072,Mumbai,0,
J1429,O5211,In_Progress,2025-07-09 06:00:00,2025-07-09 18:00:00,,Yes,,Pune,0,
J1430,O5026,In_Progress,2025-07-08 03:00:00,2025-07-08 12:00:00,,Yes,,Mumbai,0,
J1431,O5258,Not_Started,2025-07-31 01:00:00,2025-07-31 09:00:00,,Yes,J1237,Bengaluru,0,
J1432,O5283,Completed,2025-07-03 07:00:00,2025-07-03 13:00:00,2025-07-03 14:44:00,Yes,,Bengaluru,1,Equipment failure
J1433,O5009,Completed,2025-07-18 01:00:00,2025-07-18 08:00:00,2025-07-18 07:12:00,Yes,,Pune,0,
J1434,O5402,In_Progress,2025-07-10 06:00:00,2025-07-10 15:00:00,,Yes,J1325,Mumbai,0,
J1435,O5256,In_Progress,2025-07-26 02:00:00,2025-07-26 10:00:00,,Yes,,Mumbai,0,
J1436,O5086,Not_Started,2025-07-18 06:00:00,2025-07-18 16:00:00,,Yes,,Mumbai,0,
J1437,O5000,Not_Started,2025-07-31 04:00:00,2025-07-31 15:00:00,,Yes,,Bengaluru,0,
J1438,O5000,In_Progress,2025-07-30 07:00:00,2025-07-30 15:00:00,,Yes,,Delhi,0,
J1439,O5429,Completed,2025-07-13 05:00:00,2025-07-13 17:00:00,2025-07-13 19:41:00,No,,Hyderabad,1,Equipment failure
J1440,O5261,Completed,2025-07-02 02:00:00,2025-07-02 13:00:00,2025-07-02 12:26:00,Yes,,Pune,0,
J1441,O5153,In_Progress,2025-07-13 01:00:00,2025-07-13 13:00:00,,Yes,J1284,Delhi,0,
J1442,O5143,In_Progress,2025-07-07 08:00:00,2025-07-07 20:00:00,,Yes,,Bengaluru,0,
J1443,O5349,Completed,2025-07-21 04:00:00,2025-07-21 16:00:00,2025-07-21 15:15:00,Yes,,Pune,0,
J1444,O5125,Not_Started,2025-07-11 05:00:00,2025-07-11 12:00:00,,Yes,,Hyderabad,0,
J1445,O5306,In_Progress,2025-07-01 02:00:00,2025-07-01 13:00:00,,Yes,,Pune,0,
J1446,O5311,Completed,2025-07-01 00:00:00,2025-07-01 11:00:00,2025-07-01 11:44:00,Yes,,Bengaluru,1,Traffic
J1447,O5356,Not_Started,2025-07-16 06:00:00,2025-07-16 16:00:00,,No,J1332,Hyderabad,0,
J1448,O5333,Completed,2025-07-18 00:00:00,2025-07-18 12:00:00,2025-07-18 11:08:00,Yes,,Delhi,0,
J1449,O5344,Not_Started,2025-07-12 06:00:00,2025-07-12 18:00:00,,Yes,,Delhi,0,
J1450,O5198,In_Progress,2025-07-27 00:00:00,2025-07-27 06:00:00,,Yes,,Mumbai,0,
J1451,O5479,In_Progress,2025-07-15 00:00:00,2025-07-15 07:00:00,,No,,Mumbai,0,
J1452,O5388,Not_Started,2025-07-22 05:00:00,2025-07-22 12:00:00,,Yes,J1314,Pune,0,
